CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography
845,33.0,8,164385.53,1,1.0,0.0,150664.97,France
565,32.0,9,68067.24,1,1.0,0.0,143287.58,Germany
700,59.0,5,137648.41,1,1.0,0.0,142977.05,Germany
637,41.0,2,138014.4,2,1.0,0.0,140298.24,Germany
719,48.0,5,0.0,2,0.0,0.0,78563.66,Spain
662,41.0,4,0.0,2,1.0,0.0,126551.48,France
663,33.0,2,0.0,2,1.0,0.0,153295.0,France
684,59.0,9,122471.09,1,0.0,1.0,15807.07,Germany
719,40.0,4,128389.12,1,1.0,1.0,176091.31,Spain
727,18.0,4,133550.67,1,1.0,1.0,46941.41,France
512,36.0,4,152169.12,2,0.0,0.0,38629.3,France
601,43.0,8,0.0,3,0.0,1.0,110916.15,France
633,36.0,6,125130.28,1,0.0,0.0,125961.48,France
615,43.0,3,86920.86,1,1.0,1.0,150048.37,Germany
678,32.0,9,0.0,1,1.0,1.0,148210.64,France
697,42.0,10,0.0,2,1.0,0.0,61312.15,France
696,52.0,6,139781.06,1,1.0,0.0,27445.4,France
484,32.0,3,0.0,2,1.0,1.0,139390.99,France
616,40.0,9,0.0,2,0.0,0.0,93717.55,France
739,20.0,4,133800.98,1,0.0,1.0,150245.81,France
521,49.0,2,127948.57,1,1.0,1.0,182765.14,Germany
647,41.0,4,138937.35,1,1.0,1.0,101617.64,France
591,45.0,5,0.0,2,1.0,1.0,155492.87,France
721,41.0,7,0.0,2,0.0,1.0,61018.85,France
570,46.0,3,0.0,2,0.0,0.0,820.46,France
850,28.0,1,105245.34,1,0.0,1.0,74780.13,France
650,30.0,6,0.0,1,0.0,0.0,67997.13,Spain
621,27.0,4,137003.68,1,1.0,0.0,21254.06,France
592,27.0,4,0.0,2,1.0,1.0,183569.25,France
713,48.0,1,163760.82,1,0.0,0.0,157381.14,Spain
453,42.0,5,0.0,3,1.0,0.0,83008.49,Spain
699,30.0,9,0.0,1,1.0,1.0,108162.13,France
605,48.0,6,0.0,2,1.0,1.0,40062.99,Spain
763,42.0,6,100160.75,1,1.0,0.0,33462.94,Germany
718,31.0,1,152663.77,1,0.0,1.0,17128.64,France
464,46.0,6,161798.53,1,1.0,0.0,182944.47,France
453,29.0,6,0.0,1,0.0,0.0,198376.02,France
705,49.0,7,0.0,1,1.0,0.0,63405.2,France
628,32.0,9,149136.31,2,1.0,1.0,16402.11,France
688,32.0,5,0.0,2,0.0,1.0,177607.77,France
652,71.0,4,0.0,1,1.0,1.0,120107.1,Spain
612,39.0,5,170288.38,1,1.0,1.0,59601.15,Spain
656,18.0,10,151762.74,1,0.0,1.0,127014.32,France
635,38.0,1,0.0,2,1.0,0.0,90605.05,Spain
737,38.0,6,146282.79,2,1.0,0.0,198516.2,Spain
633,25.0,1,0.0,1,1.0,0.0,100598.98,France
631,34.0,6,125227.82,2,0.0,1.0,128247.03,Germany
624,27.0,7,104848.68,1,1.0,1.0,167387.36,Germany
732,42.0,9,108748.08,2,1.0,1.0,65323.11,Germany
629,40.0,9,137409.19,1,1.0,0.0,175877.7,France
527,31.0,4,0.0,1,1.0,0.0,169361.89,France
647,37.0,3,116509.99,1,1.0,1.0,149517.71,Germany
451,23.0,9,0.0,2,0.0,1.0,48021.71,Spain
764,44.0,1,0.0,2,1.0,1.0,11467.38,France
559,42.0,7,0.0,2,1.0,1.0,190040.29,France
428,40.0,3,129248.11,2,1.0,0.0,72876.43,Germany
547,31.0,9,0.0,2,0.0,0.0,99294.22,Spain
850,34.0,2,72079.71,1,1.0,1.0,115767.93,France
641,25.0,10,0.0,2,1.0,1.0,180808.39,Spain
726,37.0,2,132057.92,2,1.0,0.0,34743.98,France
447,44.0,5,89188.83,1,1.0,1.0,75408.24,France
671,45.0,6,99564.22,1,1.0,1.0,108872.45,Germany
606,36.0,1,155655.46,1,1.0,1.0,192387.51,France
615,23.0,4,0.0,2,1.0,0.0,196476.19,France
768,43.0,2,129264.05,2,0.0,0.0,19150.14,Germany
714,21.0,6,86402.52,2,0.0,0.0,27330.59,Germany
731,37.0,1,128932.4,1,1.0,1.0,180712.52,Spain
564,35.0,4,0.0,1,1.0,0.0,158937.55,France
537,53.0,3,0.0,1,1.0,1.0,91406.62,France
506,41.0,1,0.0,2,1.0,0.0,31766.3,France
664,46.0,2,0.0,1,1.0,1.0,177423.02,France
508,43.0,9,0.0,1,1.0,0.0,103726.71,France
577,59.0,7,111396.97,1,0.0,1.0,191070.01,Germany
730,25.0,5,167385.81,1,1.0,1.0,56307.51,Spain
600,26.0,6,108909.12,1,1.0,0.0,82547.01,France
645,44.0,8,113755.78,2,1.0,0.0,149756.71,Spain
807,47.0,1,171937.27,1,1.0,1.0,65636.92,Germany
633,40.0,5,86172.81,2,1.0,1.0,117279.49,Germany
489,34.0,5,0.0,1,0.0,0.0,43540.59,France
812,34.0,5,103818.43,1,1.0,1.0,166038.27,France
848,22.0,7,120811.89,1,1.0,1.0,185510.34,Spain
512,41.0,7,122403.24,1,0.0,1.0,37439.9,Germany
447,32.0,10,0.0,1,1.0,1.0,151815.76,France
771,18.0,1,0.0,2,0.0,0.0,41542.95,Spain
627,48.0,1,132759.8,1,1.0,0.0,78899.22,Spain
608,48.0,7,75801.74,1,1.0,0.0,125762.95,Spain
670,38.0,10,89416.99,1,0.0,0.0,144275.39,France
636,31.0,9,80844.69,2,1.0,1.0,74641.9,Germany
614,32.0,7,99462.8,2,1.0,1.0,51117.06,Germany
845,43.0,3,152063.59,2,1.0,0.0,97910.06,Germany
625,40.0,7,141267.67,1,0.0,1.0,177397.49,France
813,27.0,1,137275.36,1,0.0,1.0,115733.16,Spain
662,36.0,4,166909.2,2,1.0,0.0,138871.12,France
654,47.0,10,0.0,2,1.0,0.0,170481.98,France
625,45.0,7,137555.44,1,0.0,0.0,124607.7,France
686,38.0,6,149238.97,1,1.0,1.0,97825.23,France
573,35.0,9,134498.54,2,1.0,1.0,119924.8,Germany
754,48.0,7,141819.02,1,1.0,0.0,93550.53,Germany
532,42.0,1,159024.71,1,1.0,0.0,100982.93,France
604,47.0,8,62094.71,3,0.0,0.0,9308.1,France
602,34.0,5,0.0,2,1.0,1.0,77414.45,France
512,37.0,1,0.0,2,0.0,1.0,156105.03,France
590,41.0,1,89086.31,1,1.0,0.0,24499.97,France
635,41.0,4,103544.88,2,1.0,0.0,193746.55,France
579,26.0,10,162482.76,1,1.0,1.0,18458.2,France
643,36.0,0,148159.71,1,0.0,0.0,55835.66,France
689,40.0,8,160272.27,1,1.0,0.0,49656.24,France
753,43.0,5,0.0,2,1.0,0.0,109881.71,France
432,42.0,9,152603.45,1,1.0,0.0,110265.24,France
797,31.0,9,0.0,2,1.0,1.0,24748.89,France
777,36.0,7,0.0,1,1.0,0.0,106472.34,France
653,55.0,2,70263.83,1,0.0,1.0,62347.71,Spain
598,38.0,6,0.0,2,0.0,0.0,173783.38,Spain
707,40.0,1,0.0,2,1.0,0.0,14090.4,France
670,27.0,5,79336.61,1,1.0,1.0,26170.08,France
747,37.0,9,135776.36,3,1.0,0.0,85470.45,Germany
654,36.0,2,0.0,2,1.0,1.0,146652.11,Spain
716,22.0,8,0.0,2,1.0,1.0,92606.98,France
443,35.0,6,161111.45,1,0.0,0.0,13946.66,France
586,32.0,1,0.0,2,0.0,0.0,31635.99,France
685,40.0,2,168001.34,2,1.0,1.0,167400.29,France
750,37.0,2,113817.06,1,0.0,0.0,88333.74,Spain
658,31.0,7,123974.96,1,1.0,0.0,102153.75,France
759,31.0,8,0.0,2,1.0,1.0,99086.74,Spain
578,28.0,8,161592.76,1,1.0,0.0,177834.79,Spain
632,43.0,2,100013.51,1,1.0,0.0,24275.32,France
585,56.0,1,128472.8,1,1.0,0.0,186476.91,Spain
652,27.0,2,166527.88,2,0.0,1.0,146007.7,Germany
784,35.0,3,0.0,2,0.0,0.0,81483.64,Spain
570,50.0,5,129293.74,1,1.0,0.0,177805.44,Germany
655,27.0,2,131691.33,1,1.0,0.0,49480.66,France
654,54.0,5,0.0,2,0.0,1.0,47139.06,Spain
567,43.0,2,115643.58,2,0.0,0.0,174606.35,Spain
684,26.0,5,87098.91,1,0.0,0.0,106095.82,France
640,68.0,9,0.0,2,1.0,1.0,199493.38,France
544,45.0,6,0.0,2,0.0,1.0,151401.33,France
760,29.0,5,103607.24,2,0.0,1.0,86334.64,Germany
443,44.0,2,0.0,1,1.0,0.0,159165.7,France
619,43.0,1,125211.92,1,1.0,1.0,113410.49,France
744,43.0,10,147832.15,1,0.0,1.0,24234.11,France
687,35.0,8,0.0,2,1.0,0.0,10334.05,France
537,38.0,6,141786.78,1,0.0,1.0,147797.54,Spain
635,37.0,5,113488.68,1,1.0,0.0,95611.74,Germany
621,33.0,4,0.0,2,1.0,1.0,40299.23,Spain
593,32.0,3,0.0,2,1.0,1.0,151978.36,France
500,45.0,2,109162.82,1,1.0,1.0,126145.08,France
487,36.0,1,140137.15,1,1.0,0.0,194073.33,Spain
661,35.0,9,100107.99,1,1.0,0.0,83949.68,France
597,24.0,1,103219.47,1,1.0,0.0,60420.07,France
640,46.0,5,107978.4,2,1.0,0.0,155876.06,Germany
589,50.0,4,0.0,2,0.0,1.0,182076.97,France
600,32.0,7,98877.95,1,1.0,0.0,132973.21,France
692,53.0,7,150926.99,2,0.0,0.0,119817.19,Germany
850,28.0,4,147972.19,1,1.0,0.0,60708.72,Germany
696,32.0,8,101160.99,1,1.0,1.0,115916.55,Germany
700,46.0,5,95872.86,1,1.0,0.0,98273.01,France
572,39.0,4,112290.22,1,1.0,0.0,49373.97,Germany
642,26.0,8,144238.7,1,1.0,1.0,184399.76,Spain
809,36.0,9,68881.59,2,0.0,1.0,109135.11,France
648,40.0,5,139973.65,1,1.0,1.0,667.66,Germany
432,38.0,2,135559.8,2,1.0,1.0,71856.3,Germany
684,35.0,3,137179.39,1,1.0,1.0,37264.11,France
850,81.0,5,0.0,2,1.0,1.0,44827.47,France
697,32.0,7,175464.85,3,1.0,0.0,116442.42,France
754,27.0,7,0.0,2,1.0,0.0,144134.64,France
667,42.0,9,0.0,2,0.0,1.0,58137.42,France
644,47.0,9,137774.11,2,1.0,0.0,151902.78,Germany
559,31.0,3,127070.73,1,0.0,1.0,160941.78,France
537,30.0,1,103138.17,1,1.0,1.0,96555.42,Spain
613,34.0,8,117300.02,1,1.0,0.0,139410.08,Spain
662,31.0,3,0.0,2,0.0,1.0,27731.05,France
745,40.0,6,131184.67,1,1.0,1.0,49815.62,France
754,61.0,5,146622.35,1,1.0,1.0,41815.22,France
740,40.0,2,122295.17,2,1.0,1.0,30812.84,Germany
545,26.0,7,0.0,2,0.0,1.0,156598.23,France
466,26.0,3,156815.71,1,1.0,1.0,137476.09,France
669,25.0,7,157228.61,2,1.0,0.0,124382.9,Spain
595,33.0,9,0.0,2,1.0,1.0,41447.86,France
600,43.0,5,134022.06,1,1.0,0.0,194764.83,France
578,37.0,1,135650.88,1,1.0,0.0,199428.19,Germany
786,29.0,4,0.0,2,1.0,0.0,103372.79,France
725,44.0,10,0.0,1,0.0,1.0,93777.61,France
652,36.0,1,0.0,2,1.0,1.0,19302.78,Spain
700,28.0,3,99705.69,2,0.0,0.0,146723.72,Germany
709,36.0,0,0.0,2,1.0,0.0,46811.77,France
592,33.0,2,156570.86,1,1.0,1.0,37140.2,Germany
636,34.0,1,84055.43,1,0.0,0.0,37490.84,France
805,37.0,5,0.0,2,1.0,0.0,21928.81,Spain
778,31.0,9,182275.23,2,1.0,0.0,190631.23,Germany
582,20.0,4,0.0,1,1.0,1.0,55763.66,France
549,46.0,7,0.0,1,1.0,1.0,109057.56,France
594,40.0,9,122417.17,2,0.0,1.0,190882.69,France
667,36.0,3,121542.57,2,1.0,1.0,186841.71,Spain
637,40.0,2,133463.1,1,0.0,1.0,93165.34,France
595,34.0,2,87967.42,2,0.0,1.0,156309.52,Germany
707,51.0,10,98438.23,1,0.0,0.0,70778.63,Germany
649,42.0,7,0.0,2,0.0,1.0,22974.01,France
635,43.0,10,122198.21,2,0.0,1.0,179144.54,France
528,27.0,7,176227.07,2,0.0,1.0,139481.53,France
706,23.0,2,93301.97,2,0.0,1.0,127187.04,Germany
758,30.0,3,141581.08,1,1.0,0.0,156249.06,France
533,49.0,1,102286.6,3,1.0,0.0,69409.37,Germany
610,31.0,5,0.0,2,0.0,0.0,63736.36,Spain
794,46.0,8,134593.79,1,1.0,1.0,46386.37,Spain
849,37.0,7,143452.74,2,1.0,1.0,17294.12,Germany
564,32.0,10,139875.2,2,1.0,0.0,15378.23,Germany
501,25.0,6,104013.79,1,1.0,0.0,114774.35,Germany
459,50.0,5,109387.9,1,1.0,0.0,155721.15,Germany
775,33.0,1,118897.1,2,1.0,1.0,26362.4,Germany
841,28.0,4,0.0,2,1.0,1.0,179436.6,Spain
631,29.0,3,0.0,2,1.0,1.0,197963.46,Spain
697,43.0,7,115371.94,2,1.0,0.0,64139.1,Germany
644,33.0,2,0.0,1,1.0,0.0,96420.58,France
623,50.0,2,87116.71,1,1.0,1.0,104382.11,Spain
693,68.0,4,97705.99,1,1.0,1.0,61569.07,France
735,55.0,2,103176.62,1,0.0,1.0,163516.16,Spain
737,40.0,2,162485.8,2,1.0,0.0,149381.32,Germany
566,35.0,1,123042.0,1,1.0,0.0,66245.44,Germany
709,45.0,3,104118.5,1,0.0,1.0,174032.0,France
779,41.0,10,99786.2,1,1.0,0.0,86927.53,France
628,28.0,3,153538.13,2,1.0,0.0,110776.01,Germany
529,31.0,6,152310.55,1,1.0,0.0,13054.25,France
753,40.0,0,3768.69,2,1.0,0.0,177065.24,France
658,29.0,3,145512.84,1,1.0,0.0,20207.02,France
634,35.0,10,0.0,1,1.0,0.0,82634.41,Spain
742,36.0,2,129748.54,2,0.0,0.0,47271.61,Germany
668,72.0,2,0.0,2,1.0,1.0,70783.61,France
739,54.0,8,126418.14,1,1.0,0.0,134420.75,Germany
580,45.0,8,103741.14,1,1.0,0.0,47428.73,Germany
674,26.0,10,0.0,2,1.0,1.0,138423.1,France
828,25.0,7,144351.86,1,1.0,0.0,116613.26,Germany
673,39.0,8,138160.0,1,1.0,1.0,110468.51,Spain
683,35.0,5,144961.97,1,0.0,1.0,26796.73,Germany
720,26.0,10,51962.91,2,1.0,0.0,45507.24,France
554,37.0,4,58629.97,1,0.0,0.0,182038.6,Germany
834,34.0,5,0.0,2,0.0,0.0,53437.1,Spain
567,35.0,5,166118.45,2,1.0,0.0,127827.18,France
640,20.0,4,0.0,2,0.0,1.0,78310.82,France
505,36.0,2,79951.9,1,0.0,1.0,174123.16,France
702,36.0,2,105264.88,2,1.0,1.0,52909.87,Germany
510,32.0,1,0.0,2,0.0,1.0,28515.17,France
822,37.0,3,105563.0,1,1.0,0.0,182624.93,France
813,30.0,1,116416.94,1,0.0,1.0,85808.22,Germany
703,39.0,6,152685.4,1,0.0,0.0,183656.12,Spain
597,52.0,8,83693.34,2,1.0,1.0,161083.53,Germany
578,23.0,10,88980.32,1,1.0,1.0,125222.36,France
668,53.0,10,110240.04,1,0.0,0.0,183980.56,France
842,58.0,1,63492.94,1,1.0,1.0,83172.19,France
561,22.0,6,186788.96,2,1.0,0.0,73286.8,France
685,23.0,8,0.0,2,1.0,1.0,112239.03,France
705,44.0,3,105934.96,1,1.0,0.0,82463.69,Germany
666,33.0,2,124125.26,1,1.0,0.0,81884.8,Germany
791,33.0,3,0.0,1,1.0,1.0,144413.92,France
562,35.0,7,0.0,1,0.0,0.0,48869.67,France
655,67.0,6,148363.38,1,1.0,1.0,186995.17,Germany
664,53.0,7,187602.18,1,1.0,0.0,186392.99,Spain
523,36.0,8,158351.02,2,1.0,0.0,155304.53,France
696,66.0,7,119499.42,2,1.0,1.0,174027.3,Germany
566,44.0,5,0.0,2,1.0,0.0,66462.79,Spain
850,38.0,0,106831.69,1,0.0,1.0,148977.72,France
698,37.0,2,166178.02,2,1.0,1.0,71972.95,France
760,38.0,3,91241.85,1,0.0,1.0,80682.35,Spain
613,37.0,9,108286.5,1,1.0,1.0,114153.44,France
676,37.0,5,89634.69,1,1.0,1.0,169583.18,France
721,46.0,7,137933.39,1,1.0,1.0,67976.57,Spain
677,36.0,4,0.0,2,1.0,0.0,7824.31,France
807,42.0,9,105356.09,2,1.0,1.0,130489.37,Germany
640,31.0,10,118613.34,1,1.0,0.0,168469.65,Germany
671,38.0,0,92674.94,2,1.0,0.0,3647.57,Spain
684,,2,134603.88,1,1.0,1.0,71725.73,France
350,39.0,0,109733.2,2,0.0,0.0,123602.11,Germany
450,34.0,2,0.0,2,1.0,0.0,175480.93,Spain
766,41.0,0,0.0,2,0.0,1.0,34283.23,Spain
677,27.0,2,0.0,2,0.0,1.0,114685.92,France
537,47.0,10,0.0,2,0.0,1.0,25482.62,France
808,47.0,8,139196.0,1,0.0,1.0,74028.36,Spain
682,30.0,9,0.0,2,1.0,1.0,195104.91,France
445,34.0,7,131082.17,2,1.0,1.0,70618.0,Germany
785,34.0,9,70302.48,1,1.0,1.0,68600.36,France
733,38.0,9,111347.37,2,0.0,1.0,194872.97,Germany
678,48.0,2,101099.9,2,0.0,1.0,193476.04,Germany
687,34.0,9,125474.44,1,1.0,0.0,198929.84,France
525,36.0,3,77910.23,1,1.0,0.0,67238.01,Spain
629,43.0,0,0.0,2,1.0,1.0,41263.69,France
519,39.0,2,112957.26,2,1.0,0.0,97593.16,France
727,29.0,1,146652.01,1,1.0,1.0,173486.39,France
528,22.0,5,93547.23,2,0.0,1.0,961.57,Germany
561,34.0,4,85141.79,2,1.0,1.0,29217.37,Spain
466,41.0,3,33563.95,2,1.0,0.0,178994.13,France
745,28.0,1,111071.36,1,1.0,0.0,73275.96,Germany
616,44.0,5,102016.38,1,0.0,1.0,178235.37,France
655,52.0,9,144696.75,1,1.0,1.0,49025.79,Germany
850,62.0,1,124678.35,1,1.0,0.0,70916.0,France
568,39.0,5,0.0,2,1.0,1.0,129569.92,Spain
466,47.0,5,102085.72,1,1.0,1.0,183536.24,Germany
437,39.0,0,102721.49,1,0.0,0.0,22191.82,France
503,29.0,3,0.0,2,1.0,1.0,143954.99,France
561,49.0,5,94754.0,1,1.0,1.0,26691.31,Germany
731,37.0,8,0.0,2,1.0,1.0,170338.35,France
614,41.0,7,146997.64,2,0.0,0.0,137791.18,Spain
626,29.0,7,0.0,2,1.0,0.0,49361.84,Spain
764,39.0,1,129068.54,2,1.0,1.0,187905.12,France
780,26.0,3,140356.7,1,1.0,0.0,117144.15,France
510,44.0,4,123070.89,1,1.0,0.0,28461.29,Germany
459,46.0,7,110356.42,1,1.0,0.0,4969.13,Germany
738,18.0,4,0.0,2,1.0,1.0,47799.15,France
686,29.0,3,185379.02,1,1.0,0.0,64679.07,Germany
506,28.0,8,53053.76,1,0.0,1.0,24577.34,Germany
596,54.0,1,123544.0,1,1.0,1.0,120314.75,Germany
717,42.0,5,190305.78,1,1.0,0.0,99347.8,Spain
644,40.0,4,77270.08,2,1.0,1.0,115800.1,Germany
733,42.0,9,120094.93,1,1.0,0.0,184056.45,France
581,43.0,4,170172.9,1,0.0,1.0,100236.02,Spain
547,41.0,3,151191.31,1,1.0,0.0,175295.89,Germany
741,43.0,0,0.0,2,1.0,1.0,2920.63,Spain
597,36.0,9,0.0,2,1.0,1.0,7156.09,France
698,38.0,10,95010.92,1,1.0,1.0,105227.86,Spain
725,37.0,6,124348.38,2,0.0,1.0,176984.34,France
763,32.0,1,108465.65,2,1.0,0.0,60552.44,Germany
492,31.0,7,0.0,2,1.0,1.0,49463.44,France
686,25.0,1,0.0,2,0.0,1.0,16459.37,France
709,38.0,5,0.0,2,1.0,1.0,81452.29,France
520,61.0,8,133802.29,2,1.0,1.0,90304.01,Germany
732,69.0,9,137453.43,1,0.0,1.0,110932.24,Spain
676,27.0,4,0.0,1,0.0,1.0,107955.67,Spain
600,28.0,6,0.0,2,0.0,1.0,52193.23,France
579,33.0,6,0.0,1,1.0,0.0,94993.04,Spain
543,41.0,4,0.0,1,0.0,0.0,194902.16,Spain
511,75.0,9,105609.17,1,0.0,1.0,105425.18,Germany
740,30.0,8,105209.54,1,1.0,0.0,1852.58,France
647,29.0,2,0.0,2,1.0,0.0,179032.68,Spain
444,43.0,3,0.0,2,1.0,1.0,159131.21,France
647,32.0,5,97041.16,1,1.0,1.0,23132.73,France
616,31.0,1,0.0,2,1.0,1.0,54706.75,France
707,49.0,10,0.0,1,1.0,0.0,82967.97,France
491,70.0,6,148745.92,2,1.0,1.0,17818.33,Germany
537,37.0,7,158411.95,4,1.0,1.0,117690.58,Germany
753,46.0,8,0.0,3,1.0,0.0,90747.94,France
584,42.0,3,137479.13,1,1.0,0.0,25669.1,Germany
557,36.0,3,0.0,1,0.0,1.0,144078.02,France
755,29.0,4,148654.84,2,1.0,1.0,28805.09,France
672,39.0,2,0.0,2,1.0,0.0,87372.49,France
705,41.0,4,72252.64,2,1.0,1.0,142514.66,Germany
539,28.0,5,0.0,2,1.0,0.0,48382.4,Spain
651,65.0,0,0.0,2,1.0,1.0,190454.04,France
614,25.0,10,75212.28,1,1.0,0.0,58965.04,Spain
748,40.0,3,103499.09,2,0.0,0.0,38153.19,Germany
710,24.0,2,110407.44,2,0.0,0.0,15832.43,Germany
660,36.0,0,84438.57,1,1.0,1.0,181449.51,Spain
687,26.0,2,142721.52,1,1.0,1.0,153605.75,Germany
576,41.0,4,112609.91,1,0.0,0.0,191035.18,France
795,36.0,1,151844.64,1,1.0,1.0,135388.89,France
541,37.0,9,212314.03,1,0.0,1.0,148814.54,France
698,39.0,4,0.0,2,0.0,1.0,47455.82,France
651,28.0,10,79562.98,1,1.0,1.0,74687.37,France
587,51.0,3,83739.32,1,0.0,1.0,148798.45,Spain
568,43.0,5,87612.64,4,1.0,1.0,107155.4,Germany
530,23.0,1,137060.88,2,1.0,1.0,165227.23,Germany
570,34.0,10,0.0,2,0.0,1.0,183387.12,Spain
673,36.0,5,73088.06,2,0.0,0.0,196142.26,Germany
751,48.0,4,0.0,1,0.0,1.0,30165.06,France
575,27.0,3,139301.68,1,1.0,0.0,99843.98,France
639,27.0,3,150795.81,1,0.0,1.0,85208.93,Germany
604,41.0,10,0.0,2,1.0,1.0,166224.39,Spain
530,33.0,4,129307.32,1,1.0,1.0,172930.28,France
725,31.0,8,0.0,2,1.0,1.0,59650.42,France
584,46.0,6,87361.02,2,1.0,0.0,120376.87,Germany
694,39.0,0,107042.74,1,1.0,1.0,102284.2,Spain
521,37.0,5,105843.26,2,1.0,1.0,84908.2,France
503,32.0,4,0.0,2,1.0,1.0,153036.97,France
752,36.0,7,0.0,2,1.0,0.0,184866.86,France
637,43.0,8,0.0,1,1.0,0.0,12156.93,Spain
467,51.0,10,114514.71,2,1.0,0.0,177784.68,Germany
781,19.0,3,0.0,2,1.0,1.0,124297.32,France
516,46.0,2,0.0,2,1.0,1.0,169122.54,France
786,24.0,2,120135.55,2,1.0,1.0,125449.47,Germany
418,34.0,8,155973.88,1,1.0,0.0,154208.96,France
664,34.0,7,93920.47,1,0.0,0.0,179913.98,France
683,42.0,4,148283.94,1,1.0,1.0,44692.63,France
748,35.0,5,105492.53,1,1.0,1.0,150057.2,Spain
699,27.0,1,0.0,2,1.0,0.0,93003.21,France
842,46.0,9,0.0,1,0.0,0.0,17268.02,Spain
659,32.0,9,95377.13,1,0.0,1.0,187551.24,France
608,42.0,5,0.0,2,1.0,0.0,178504.29,France
613,38.0,9,67111.65,1,1.0,0.0,78566.64,Germany
548,35.0,10,0.0,1,1.0,1.0,31299.71,France
663,31.0,4,103430.11,2,0.0,1.0,36479.27,Spain
431,45.0,5,83624.55,2,0.0,0.0,36899.62,Germany
593,35.0,6,133489.12,2,1.0,1.0,78101.29,France
709,44.0,9,128601.98,1,1.0,0.0,117031.2,France
850,61.0,3,141784.02,1,1.0,1.0,92053.75,Germany
762,60.0,10,168920.75,1,1.0,0.0,31445.03,Spain
628,38.0,10,113525.84,1,1.0,0.0,46044.48,Germany
647,35.0,4,123761.68,1,1.0,0.0,83910.4,France
645,45.0,6,155417.61,1,0.0,1.0,3449.22,France
546,47.0,8,0.0,1,1.0,1.0,66408.01,France
646,24.0,8,0.0,2,0.0,0.0,92612.88,France
701,42.0,5,0.0,2,0.0,0.0,24210.56,Spain
527,32.0,0,0.0,1,1.0,0.0,109523.88,France
678,66.0,8,0.0,2,1.0,1.0,47117.03,France
564,27.0,6,0.0,1,0.0,0.0,7819.76,France
772,36.0,3,112029.83,1,1.0,1.0,186948.35,Spain
764,40.0,9,100480.53,1,1.0,0.0,124095.69,France
645,37.0,2,136925.09,2,0.0,1.0,153400.24,Germany
653,44.0,8,0.0,2,1.0,1.0,154639.72,France
711,26.0,9,128793.63,1,1.0,0.0,19262.05,Germany
590,32.0,0,127763.24,1,1.0,0.0,100717.54,France
625,43.0,8,201696.07,1,1.0,0.0,133020.9,France
739,34.0,9,0.0,1,1.0,0.0,60584.33,France
689,73.0,1,108555.07,1,0.0,1.0,167969.15,Spain
674,31.0,1,0.0,1,1.0,0.0,128954.05,France
604,41.0,3,0.0,1,0.0,0.0,11819.84,Spain
604,28.0,7,0.0,2,0.0,0.0,58595.64,France
738,37.0,8,100565.94,1,1.0,1.0,128799.86,Spain
584,36.0,4,82696.09,2,0.0,0.0,83058.14,Spain
722,47.0,2,88011.4,1,1.0,1.0,90655.94,France
615,29.0,7,143330.56,2,1.0,1.0,126396.01,Spain
478,35.0,1,92474.05,1,1.0,0.0,178626.07,France
819,38.0,9,122334.26,2,1.0,1.0,181507.44,France
714,44.0,7,0.0,1,0.0,1.0,6923.11,Spain
644,34.0,9,112746.54,2,0.0,0.0,141230.07,Germany
594,23.0,5,156267.59,1,1.0,0.0,160968.44,France
583,31.0,4,158978.79,1,1.0,0.0,12538.92,France
698,56.0,1,112414.81,2,0.0,0.0,93982.02,Germany
511,40.0,9,124401.6,1,1.0,0.0,198814.24,Germany
579,39.0,5,117833.3,3,0.0,0.0,5831.0,Germany
619,45.0,0,0.0,2,0.0,0.0,113645.4,Spain
850,35.0,2,0.0,2,1.0,1.0,56991.66,France
457,38.0,7,164496.99,1,1.0,1.0,163327.27,France
780,34.0,5,94108.54,2,1.0,0.0,177235.21,Germany
673,40.0,5,137494.28,1,1.0,0.0,81753.92,France
594,38.0,7,96858.35,1,1.0,0.0,77511.45,Spain
777,43.0,1,0.0,2,1.0,0.0,21785.91,France
745,31.0,3,124328.84,1,1.0,1.0,140451.52,Spain
629,32.0,3,0.0,2,1.0,1.0,15404.64,Spain
526,61.0,6,133845.28,2,1.0,1.0,45180.8,Germany
464,33.0,8,164284.72,2,1.0,1.0,3710.34,Germany
707,40.0,3,109628.44,1,1.0,0.0,189366.03,Germany
761,27.0,8,0.0,2,1.0,0.0,63297.7,Spain
753,36.0,7,128518.98,1,1.0,1.0,44567.83,France
770,33.0,4,0.0,1,1.0,0.0,26080.54,France
556,39.0,9,89588.35,1,1.0,1.0,94898.1,France
756,31.0,10,122647.32,1,0.0,0.0,61666.87,France
835,25.0,7,0.0,2,1.0,1.0,83449.65,France
811,39.0,7,0.0,2,1.0,1.0,177519.39,Spain
542,35.0,2,174894.53,1,1.0,1.0,22314.55,Spain
644,37.0,2,186347.97,2,1.0,0.0,92809.73,France
688,46.0,8,155681.72,1,1.0,0.0,26287.21,Spain
601,40.0,3,92055.36,1,0.0,1.0,164652.02,France
438,59.0,7,127197.14,1,1.0,0.0,51565.98,Germany
691,35.0,6,0.0,2,0.0,1.0,178038.17,Spain
731,52.0,10,0.0,1,1.0,1.0,24998.75,France
553,53.0,5,127997.83,1,1.0,0.0,165378.66,Germany
636,45.0,3,0.0,2,1.0,1.0,159463.8,Spain
590,37.0,1,0.0,2,0.0,0.0,133535.99,Spain
