CustomerID,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashBackAmount,Churn
57701,61,Computer,2,11,Debit Card,Male,3,4,Mobile Phone,4,Married,5,0,21,3,6,4,306.64,0
57702,16,Mobile Phone,3,28,UPI,Female,4,2,Laptop & Accessory,3,Divorced,4,1,15,2,4,17,159.01,0
57703,12,Mobile Phone,3,12,Credit Card,Female,3,3,Mobile Phone,1,Divorced,4,0,21,2,3,4,185.72,0
57704,5,Computer,1,18,Credit Card,Female,4,3,Fashion,2,Married,2,0,25,0,3,11,132.49,0
57705,0,Mobile Phone,3,18,E Wallet,Female,2,3,Mobile Phone,1,Single,3,1,14,1,2,4,117.55,1
57706,0,Phone,2,12,Debit Card,Female,4,1,Laptop & Accessory,4,Divorced,1,0,13,4,8,4,134.65,0
57707,9,Computer,1,10,Debit Card,Female,3,3,Laptop & Accessory,4,Divorced,1,0,22,2,6,4,148.83,1
57708,17,Mobile Phone,2,8,Credit Card,Female,3,2,Fashion,4,Divorced,4,1,24,1,2,4,165.15,0
57709,9,Computer,2,18,E Wallet,Female,3,2,Mobile Phone,3,Married,4,1,25,0,1,1,152.05,0
57710,22,Mobile Phone,1,19,Debit Card,Male,2,3,Mobile Phone,3,Divorced,1,0,11,1,5,6,212.89,0
57711,0,Mobile Phone,2,10,Credit Card,Female,1,3,Laptop & Accessory,3,Married,7,0,25,3,5,2,147.65,0
57712,5,Computer,2,19,Debit Card,Male,3,3,Mobile Phone,2,Married,1,0,15,2,3,3,140.56,0
57713,3,Computer,1,15,E Wallet,Female,2,3,Mobile Phone,5,Divorced,2,1,15,2,3,10,135.13,0
57714,7,Mobile Phone,1,18,COD,Male,2,2,Grocery,3,Single,1,1,17,2,6,8,171.76,0
57715,0,Mobile Phone,2,15,Debit Card,Female,5,2,Mobile Phone,2,Married,1,0,15,1,2,1,101.39,0
57716,36,Mobile Phone,1,15,Debit Card,Female,2,3,Fashion,4,Single,7,1,22,3,5,2,215.59,0
57717,3,Mobile Phone,3,16,E Wallet,Male,2,3,Others,2,Married,2,0,18,3,6,7,118.18,0
57718,30,Mobile Phone,1,20,Credit Card,Female,2,3,Fashion,2,Married,2,0,25,3,7,29,212.85,0
57719,6,Mobile Phone,1,21,E Wallet,Female,3,4,Laptop & Accessory,4,Single,2,0,11,1,4,2,140.96,1
57720,50,Computer,1,10,Debit Card,Female,4,2,Laptop & Accessory,3,Married,2,0,24,1,5,9,251.91,0
57721,9,Phone,2,12,Credit Card,Male,2,5,Others,2,Married,7,1,25,3,4,7,159.85,1
57722,32,Mobile Phone,2,10,Credit Card,Male,3,4,Fashion,4,Married,3,0,23,3,6,21,205.73,0
57723,0,Mobile Phone,2,31,Debit Card,Female,2,5,Laptop & Accessory,4,Divorced,3,0,25,4,6,20,128.67,1
57724,16,Computer,1,10,E Wallet,Male,4,3,Fashion,3,Married,4,1,11,0,4,8,180.15,0
57725,28,Computer,3,8,E Wallet,Female,3,4,Others,2,Single,2,0,18,1,5,11,191.08,0
57726,1,Phone,1,11,Credit Card,Male,4,6,Laptop & Accessory,1,Married,2,0,26,0,4,2,126.48,1
57727,1,Mobile Phone,1,33,E Wallet,Male,4,3,Mobile Phone,5,Divorced,2,0,15,2,5,4,136.01,0
57728,6,Mobile Phone,1,11,Debit Card,Female,4,4,Laptop & Accessory,3,Married,2,0,17,3,5,1,157.16,1
57729,32,Mobile Phone,1,11,E Wallet,Male,5,5,Mobile Phone,5,Divorced,3,1,16,1,3,0,221.31,0
57730,9,Computer,1,20,Debit Card,Female,3,2,Fashion,4,Divorced,5,1,20,2,5,8,155.36,0
57731,8,Mobile Phone,1,23,Debit Card,Female,3,3,Mobile Phone,3,Single,2,0,11,1,4,8,174.01,0
57732,1,Computer,1,11,COD,Male,2,3,Others,4,Single,3,0,22,2,3,15,124.12,1
57733,0,Mobile Phone,3,9,Credit Card,Female,2,2,Fashion,2,Married,4,0,16,3,6,0,139.91,0
57734,19,Mobile Phone,1,12,E Wallet,Male,3,2,Others,2,Divorced,10,1,16,1,5,7,194.01,1
57735,1,Computer,3,18,UPI,Female,3,3,Mobile Phone,2,Married,6,1,26,0,1,3,108.92,1
57736,12,Mobile Phone,2,16,E Wallet,Female,2,3,Laptop & Accessory,5,Divorced,3,0,23,2,3,4,180.37,0
57737,29,Computer,1,22,Credit Card,Male,2,2,Laptop & Accessory,4,Married,7,0,11,1,3,1,191.56,0
57738,2,Mobile Phone,2,19,Credit Card,Male,3,3,Laptop & Accessory,5,Married,6,0,24,2,5,6,147.05,0
57739,13,Mobile Phone,2,20,COD,Male,2,4,Fashion,4,Single,1,0,20,1,4,18,148.96,0
57740,0,Mobile Phone,1,21,Debit Card,Male,3,3,Laptop & Accessory,3,Married,4,0,24,0,3,3,111.84,0
57741,11,Mobile Phone,3,19,UPI,Male,3,3,Fashion,5,Married,4,0,15,6,7,3,166.21,0
57742,2,Mobile Phone,2,16,E Wallet,Male,4,2,Mobile Phone,3,Married,4,0,16,3,6,4,160.65,0
57743,15,Computer,3,17,Credit Card,Male,3,4,Laptop & Accessory,5,Single,6,1,19,2,4,6,182.37,0
57744,4,Computer,3,20,Credit Card,Male,2,3,Fashion,2,Married,2,1,12,0,4,19,148.95,0
57745,7,Mobile Phone,1,10,Debit Card,Male,2,5,Laptop & Accessory,3,Married,2,0,21,0,4,3,180.65,0
57746,10,Mobile Phone,1,26,Credit Card,Female,2,2,Mobile Phone,3,Single,3,0,22,1,3,5,145.03,0
57747,2,Phone,1,9,E Wallet,Female,2,2,Fashion,1,Married,2,0,14,1,3,5,163.69,0
57748,16,Mobile Phone,3,9,E Wallet,Male,4,1,Fashion,4,Single,2,0,15,0,4,2,159.49,0
57749,4,Mobile Phone,3,13,E Wallet,Female,3,1,Fashion,5,Married,2,1,15,3,7,1,148.02,0
57750,13,Mobile Phone,2,14,COD,Female,3,3,Fashion,5,Married,4,1,26,0,1,4,158.29,0
57751,2,Computer,1,15,COD,Female,3,2,Fashion,4,Married,4,0,11,2,5,1,143.63,1
57752,13,Mobile Phone,1,15,Credit Card,Male,3,1,Mobile Phone,2,Married,1,0,23,0,2,5,168.46,0
57753,1,Computer,3,12,Debit Card,Female,4,2,Others,3,Married,4,1,23,1,5,3,117.02,1
57754,6,Mobile Phone,3,11,Credit Card,Female,4,4,Others,2,Divorced,2,0,15,4,5,3,160.5,0
57755,3,Mobile Phone,1,17,UPI,Male,2,4,Laptop & Accessory,3,Single,1,0,20,0,4,6,109.23,0
57756,16,Mobile Phone,1,22,Credit Card,Female,3,2,Others,3,Married,3,0,17,1,3,15,163.25,0
57757,3,Computer,1,11,Credit Card,Male,2,5,Grocery,5,Single,3,1,19,4,7,3,133.22,1
57758,25,Computer,1,7,E Wallet,Male,3,2,Fashion,1,Single,4,0,22,2,4,4,191.62,0
57759,26,Mobile Phone,3,9,E Wallet,Male,2,1,Mobile Phone,4,Married,3,0,16,2,4,3,187.41,0
57760,2,Mobile Phone,2,12,COD,Female,3,2,Mobile Phone,3,Married,6,1,23,2,5,4,136.7,1
57761,11,Computer,2,8,Credit Card,Female,2,2,Grocery,4,Married,1,1,14,2,5,8,177.35,1
57762,1,Computer,2,19,COD,Female,2,3,Laptop & Accessory,5,Single,6,1,17,1,4,2,113.58,0
57763,5,Mobile Phone,1,12,Debit Card,Male,1,2,Fashion,5,Married,4,0,13,2,6,2,156.39,1
57764,14,Computer,1,20,UPI,Male,5,3,Laptop & Accessory,1,Married,6,1,22,2,4,3,188.07,0
57765,12,Mobile Phone,3,16,Credit Card,Male,2,2,Mobile Phone,5,Married,2,1,22,1,3,13,200.55,0
57766,11,Mobile Phone,2,20,UPI,Male,4,2,Laptop & Accessory,2,Married,1,0,13,2,3,27,149.31,0
57767,3,Mobile Phone,1,21,COD,Male,4,4,Others,2,Single,10,0,17,1,3,1,127.8,0
57768,5,Computer,1,30,E Wallet,Male,2,2,Laptop & Accessory,5,Married,2,1,12,1,4,4,125.72,0
57769,1,Mobile Phone,1,6,E Wallet,Male,3,4,Fashion,5,Single,2,0,13,3,4,7,109.64,0
57770,15,Computer,1,20,COD,Female,4,2,Fashion,3,Single,4,1,15,1,5,2,179.38,1
57771,8,Computer,2,17,Credit Card,Female,3,6,Grocery,1,Married,3,0,18,1,3,2,169.36,1
57772,14,Computer,2,23,Credit Card,Female,2,6,Mobile Phone,4,Married,3,0,24,2,3,17,178.06,0
57773,3,Mobile Phone,2,9,UPI,Female,4,4,Others,4,Divorced,1,0,25,1,2,21,120.2,1
57774,4,Mobile Phone,3,12,E Wallet,Female,2,4,Fashion,2,Married,4,1,16,4,8,13,170.04,0
57775,4,Phone,2,17,UPI,Male,2,4,Fashion,5,Single,4,1,18,3,4,1,163.92,0
57776,0,Computer,1,15,E Wallet,Male,2,3,Others,4,Married,1,1,21,3,4,0,123.98,0
57777,5,Computer,1,9,E Wallet,Male,3,4,Laptop & Accessory,3,Married,4,0,24,1,5,8,174.53,1
57778,19,Mobile Phone,3,11,Debit Card,Female,1,3,Mobile Phone,3,Married,1,1,15,1,3,2,178.4,0
57779,27,Mobile Phone,2,25,Credit Card,Female,4,4,Fashion,2,Married,1,0,17,2,3,7,200.38,1
57780,8,Computer,1,11,E Wallet,Female,2,5,Laptop & Accessory,4,Married,3,0,19,1,3,4,144.06,1
57781,7,Mobile Phone,2,20,Credit Card,Female,2,4,Grocery,3,Married,7,0,17,4,6,1,126.82,1
57782,0,Computer,2,8,Credit Card,Female,4,5,Fashion,4,Single,2,0,23,2,3,6,125.93,1
57783,25,Mobile Phone,3,12,COD,Female,4,3,Fashion,3,Single,1,0,22,3,4,2,193.09,1
57784,0,Mobile Phone,3,11,Credit Card,Female,3,5,Others,1,Divorced,4,0,24,1,4,7,127.81,1
57785,34,Mobile Phone,2,15,Debit Card,Female,3,2,Others,5,Married,3,0,21,1,5,5,202.83,0
57786,8,Mobile Phone,3,11,Credit Card,Female,3,1,Mobile Phone,3,Married,8,0,12,1,3,16,159.27,0
57787,5,Mobile Phone,1,11,Credit Card,Female,3,2,Laptop & Accessory,4,Single,1,0,11,1,4,14,135.72,0
57788,30,Computer,2,31,COD,Male,3,2,Fashion,2,Divorced,4,0,18,1,3,5,182.87,0
57789,0,Mobile Phone,3,10,E Wallet,Male,4,4,Fashion,2,Single,2,0,11,3,5,6,126.99,1
57790,10,Mobile Phone,2,22,Credit Card,Male,4,3,Laptop & Accessory,3,Divorced,6,0,11,6,10,4,171.87,0
57791,9,Computer,2,20,Credit Card,Male,4,2,Laptop & Accessory,2,Single,4,0,11,2,4,5,175.84,0
57792,2,Mobile Phone,3,17,COD,Male,2,4,Laptop & Accessory,2,Married,3,0,14,4,7,5,130.92,1
57793,6,Mobile Phone,1,14,E Wallet,Male,2,2,Others,2,Single,1,0,24,1,5,12,130.77,1
57794,12,Computer,1,15,Credit Card,Male,2,1,Laptop & Accessory,1,Married,4,0,13,1,5,11,140.64,0
57795,15,Phone,2,12,Credit Card,Female,4,3,Laptop & Accessory,1,Divorced,3,0,12,2,3,11,139.77,0
57796,0,Mobile Phone,3,12,Debit Card,Male,1,1,Fashion,5,Single,4,0,20,1,4,2,149.07,0
57797,33,Mobile Phone,3,12,COD,Male,2,2,Mobile Phone,1,Married,4,1,25,3,7,5,262.93,0
57798,2,Computer,2,14,E Wallet,Female,4,4,Laptop & Accessory,3,Single,4,0,20,1,5,9,161.91,1
57799,3,Mobile Phone,3,22,Credit Card,Female,2,3,Laptop & Accessory,4,Married,1,0,13,2,4,12,133.69,0
57800,3,Computer,3,26,Debit Card,Female,2,1,Mobile Phone,1,Married,2,0,26,1,5,6,152.43,0
57801,0,Phone,1,12,Debit Card,Male,4,3,Others,4,Married,3,1,16,1,4,6,145.11,0
57802,1,Phone,3,10,Credit Card,Female,2,3,Mobile Phone,3,Divorced,4,1,13,2,3,9,131.22,1
57803,51,Mobile Phone,1,21,Credit Card,Male,4,2,Laptop & Accessory,2,Single,2,0,25,3,5,16,280.1,0
57804,4,Mobile Phone,1,10,Credit Card,Male,2,2,Others,2,Married,5,1,24,0,1,3,115.26,0
57805,1,Phone,1,12,UPI,Female,2,4,Mobile Phone,4,Single,2,0,12,3,7,20,169.29,0
57806,1,Mobile Phone,1,13,COD,Female,2,1,Laptop & Accessory,2,Single,9,0,23,2,4,2,129.31,1
57807,15,Mobile Phone,1,13,Credit Card,Male,4,5,Fashion,3,Single,1,0,15,0,4,1,180.12,1
57808,23,Computer,1,18,Debit Card,Male,4,1,Grocery,3,Divorced,3,0,15,3,7,5,190.51,0
57809,3,Mobile Phone,1,23,E Wallet,Male,2,3,Fashion,5,Single,3,0,11,3,6,4,139.81,0
57810,0,Mobile Phone,1,32,Credit Card,Female,3,2,Mobile Phone,1,Single,2,1,12,2,3,9,112.92,1
57811,3,Computer,2,16,Debit Card,Male,2,3,Laptop & Accessory,5,Married,3,0,24,1,4,8,145.65,0
57812,0,Mobile Phone,3,9,Debit Card,Male,3,2,Grocery,1,Single,4,0,19,0,2,2,124.06,0
57813,1,Mobile Phone,3,21,Debit Card,Male,2,1,Laptop & Accessory,2,Single,1,1,26,3,7,13,147.96,0
57814,6,Mobile Phone,3,10,Debit Card,Female,4,4,Fashion,3,Married,7,1,20,0,4,8,136.3,1
57815,3,Computer,2,10,COD,Male,3,3,Laptop & Accessory,2,Married,2,0,14,0,1,8,141.39,1
57816,8,Mobile Phone,3,7,Credit Card,Female,4,2,Mobile Phone,2,Married,3,0,22,1,5,5,145.88,0
57817,3,Mobile Phone,1,17,Debit Card,Female,3,5,Others,5,Married,2,0,15,2,3,7,147.85,0
57818,33,Computer,1,20,Debit Card,Male,3,1,Fashion,3,Married,3,0,24,2,4,27,215.22,1
57819,28,Computer,2,12,Credit Card,Female,3,2,Mobile Phone,1,Single,4,0,22,5,7,9,225.7,0
57820,10,Mobile Phone,2,15,Credit Card,Female,4,2,Fashion,3,Single,3,0,19,1,2,2,147.23,1
57821,5,Computer,3,23,E Wallet,Male,1,6,Mobile Phone,3,Single,1,0,18,2,6,15,131.07,1
57822,5,Mobile Phone,2,21,Credit Card,Female,3,3,Others,2,Divorced,2,0,15,0,2,17,131.06,0
57823,6,Computer,1,11,COD,Female,4,4,Laptop & Accessory,5,Married,5,0,22,0,2,4,137.96,0
57824,15,Mobile Phone,3,16,E Wallet,Female,3,2,Mobile Phone,4,Married,3,0,12,4,5,7,169.09,0
57825,7,Mobile Phone,2,19,UPI,Male,1,2,Fashion,3,Married,4,0,24,1,2,11,118.94,0
57826,23,Computer,3,11,Credit Card,Female,1,3,Fashion,4,Single,5,0,16,1,5,6,188.05,0
57827,34,Mobile Phone,3,8,Credit Card,Male,4,2,Fashion,3,Single,2,0,14,1,5,15,193.5,0
57828,4,Mobile Phone,1,14,Credit Card,Female,2,3,Laptop & Accessory,4,Divorced,2,0,24,1,5,2,148.71,0
57829,9,Mobile Phone,1,20,Credit Card,Female,2,5,Fashion,3,Married,1,0,24,1,3,13,140.88,1
57830,1,Computer,1,16,Debit Card,Male,2,5,Laptop & Accessory,1,Married,2,0,23,1,2,5,124.58,1
57831,2,Mobile Phone,1,12,COD,Female,2,3,Laptop & Accessory,2,Single,2,0,14,2,4,3,139.38,0
57832,6,Mobile Phone,1,20,UPI,Male,1,3,Others,3,Single,1,1,22,0,2,3,150.59,0
57833,2,Mobile Phone,2,39,Debit Card,Male,4,2,Mobile Phone,5,Married,1,0,18,1,2,6,145.0,0
57834,25,Mobile Phone,3,29,UPI,Female,2,5,Mobile Phone,5,Single,2,1,18,0,2,5,176.94,0
57835,2,Mobile Phone,3,18,Credit Card,Female,3,3,Fashion,4,Single,2,1,20,3,6,9,133.08,0
57836,7,Mobile Phone,3,18,Debit Card,Male,4,2,Fashion,3,Married,5,0,20,3,6,3,148.93,1
57837,11,Mobile Phone,1,14,Credit Card,Male,5,4,Mobile Phone,2,Married,1,0,24,1,5,4,151.28,0
57838,14,Mobile Phone,1,16,Debit Card,Female,3,3,Fashion,1,Married,4,1,14,1,3,4,163.92,0
57839,5,Computer,2,6,Debit Card,Male,5,3,Mobile Phone,3,Divorced,2,1,19,2,6,5,145.36,0
57840,24,Computer,1,19,Debit Card,Female,3,4,Others,4,Married,5,0,14,3,4,1,210.7,0
57841,10,Computer,3,22,Credit Card,Male,4,2,Mobile Phone,2,Married,2,1,11,0,1,18,177.93,0
57842,6,Mobile Phone,3,10,Credit Card,Female,4,3,Laptop & Accessory,2,Single,3,0,24,3,5,9,140.49,0
57843,0,Phone,1,11,Debit Card,Male,1,1,Laptop & Accessory,1,Single,2,0,16,1,5,7,132.55,0
57844,7,Mobile Phone,3,7,Credit Card,Male,2,2,Grocery,4,Single,2,0,25,3,7,1,158.36,1
57845,20,Phone,1,14,Credit Card,Male,3,2,Others,2,Divorced,2,0,18,5,8,14,194.4,0
57846,11,Mobile Phone,2,15,Credit Card,Female,2,3,Laptop & Accessory,3,Married,2,1,18,1,3,1,139.44,1
57847,21,Mobile Phone,1,16,Debit Card,Male,1,2,Others,3,Single,5,0,25,0,4,3,199.93,1
57848,8,Mobile Phone,1,14,E Wallet,Male,4,4,Others,5,Single,4,0,18,2,4,7,148.77,0
57849,1,Mobile Phone,3,7,Debit Card,Female,2,4,Fashion,5,Single,2,1,24,2,6,5,173.44,0
57850,0,Computer,3,6,Credit Card,Female,2,4,Fashion,3,Single,5,1,14,1,2,9,126.07,1
57851,4,Computer,2,14,UPI,Female,4,2,Laptop & Accessory,4,Single,1,0,23,3,5,3,141.45,0
57852,14,Phone,2,12,Credit Card,Male,2,3,Laptop & Accessory,3,Married,4,1,26,0,3,11,176.73,0
57853,18,Computer,2,18,Credit Card,Male,4,3,Laptop & Accessory,2,Divorced,3,0,14,2,5,2,206.16,0
57854,4,Mobile Phone,3,14,Debit Card,Male,3,2,Fashion,1,Single,2,0,25,0,2,13,135.84,0
57855,8,Mobile Phone,3,13,E Wallet,Male,4,2,Fashion,4,Single,2,0,25,2,5,9,162.55,1
57856,6,Phone,3,8,COD,Male,4,4,Others,2,Married,2,0,16,3,6,5,140.24,0
57857,6,Computer,3,17,Debit Card,Female,3,3,Mobile Phone,3,Married,3,0,17,2,4,3,134.87,0
57858,3,Computer,2,14,Credit Card,Female,4,2,Mobile Phone,2,Single,2,0,19,1,3,3,128.99,1
57859,1,Mobile Phone,2,26,Credit Card,Female,3,3,Laptop & Accessory,1,Divorced,10,0,12,3,6,4,146.44,0
57860,2,Mobile Phone,1,17,Debit Card,Male,3,3,Others,4,Married,1,0,17,4,5,10,164.7,0
57861,0,Phone,1,12,COD,Female,3,4,Others,2,Married,3,0,11,3,7,13,117.35,0
57862,2,Mobile Phone,3,13,Credit Card,Male,1,1,Laptop & Accessory,2,Married,2,0,14,3,6,7,135.91,0
57863,0,Mobile Phone,3,18,Debit Card,Female,4,2,Fashion,2,Single,2,0,16,3,6,1,156.71,1
57864,11,Mobile Phone,2,24,Credit Card,Male,2,4,Mobile Phone,1,Single,5,0,12,2,3,2,179.18,0
57865,4,Computer,2,11,Credit Card,Male,2,3,Mobile Phone,1,Single,2,0,18,2,6,8,164.87,0
57866,43,Mobile Phone,1,23,Credit Card,Female,3,4,Fashion,2,Single,2,1,14,1,2,13,233.13,0
57867,2,Mobile Phone,1,21,E Wallet,Male,2,3,Mobile Phone,4,Divorced,2,0,21,1,3,1,146.28,0
57868,5,Mobile Phone,2,39,Credit Card,Male,3,3,Mobile Phone,5,Married,2,1,22,0,1,8,120.72,0
57869,5,Mobile Phone,2,12,Credit Card,Female,3,3,Laptop & Accessory,3,Divorced,3,0,21,2,6,16,156.7,0
57870,0,Mobile Phone,3,16,Credit Card,Female,3,3,Laptop & Accessory,4,Divorced,5,1,24,1,3,6,108.96,1
57871,21,Mobile Phone,1,15,E Wallet,Male,2,3,Fashion,2,Single,4,0,19,3,4,14,181.74,1
57872,0,Phone,2,27,Credit Card,Male,4,3,Mobile Phone,4,Single,5,0,19,2,4,11,111.23,0
57873,33,Phone,1,9,Debit Card,Male,3,2,Grocery,5,Divorced,2,1,14,1,5,1,248.52,0
57874,26,Mobile Phone,3,27,Credit Card,Male,2,1,Others,3,Single,1,0,20,3,7,7,205.86,0
57875,9,Computer,3,10,Debit Card,Male,1,1,Laptop & Accessory,4,Married,2,0,25,4,7,4,182.03,0
57876,9,Computer,2,20,COD,Male,3,2,Fashion,1,Single,4,0,19,3,7,10,122.99,0
57877,12,Mobile Phone,3,22,Credit Card,Female,3,3,Grocery,3,Divorced,2,1,13,2,3,9,158.51,1
57878,5,Mobile Phone,2,12,Debit Card,Female,4,4,Fashion,1,Single,2,0,18,2,6,5,159.22,0
57879,12,Mobile Phone,1,10,COD,Male,2,3,Mobile Phone,2,Married,1,0,12,3,4,1,185.12,0
57880,0,Mobile Phone,2,10,Debit Card,Male,4,3,Laptop & Accessory,2,Divorced,2,0,17,2,6,8,152.08,1
57881,0,Mobile Phone,1,10,E Wallet,Female,4,2,Mobile Phone,5,Divorced,4,1,14,3,5,7,139.1,1
57882,7,Computer,2,22,E Wallet,Female,3,5,Laptop & Accessory,1,Married,3,1,18,0,3,3,119.35,1
57883,9,Mobile Phone,3,12,Credit Card,Male,4,4,Grocery,3,Married,1,1,13,2,4,14,150.23,0
57884,26,Computer,3,9,Credit Card,Female,4,3,Laptop & Accessory,4,Married,10,0,22,1,5,11,203.93,1
57885,1,Mobile Phone,1,22,UPI,Male,3,1,Laptop & Accessory,3,Married,3,0,25,2,3,14,129.9,0
57886,20,Mobile Phone,1,12,Credit Card,Male,2,4,Fashion,3,Single,1,0,12,3,6,21,188.28,1
57887,2,Mobile Phone,1,20,Credit Card,Male,2,2,Fashion,5,Married,1,1,23,1,3,2,125.63,0
57888,6,Mobile Phone,1,10,Credit Card,Female,3,3,Fashion,4,Single,3,1,20,1,5,14,160.57,0
57889,4,Computer,1,14,Debit Card,Male,2,2,Laptop & Accessory,4,Married,2,0,24,2,3,6,149.53,0
57890,6,Computer,2,10,Credit Card,Male,3,4,Laptop & Accessory,1,Married,2,1,20,3,4,3,166.57,0
57891,1,Mobile Phone,3,11,Debit Card,Female,3,3,Mobile Phone,4,Single,3,1,19,2,3,1,116.21,1
57892,8,Computer,3,15,Debit Card,Male,3,2,Laptop & Accessory,3,Divorced,3,1,11,2,4,10,164.82,0
57893,19,Phone,1,25,Credit Card,Male,3,1,Mobile Phone,1,Married,2,1,20,3,7,3,171.03,1
57894,6,Computer,1,25,Credit Card,Female,2,2,Fashion,4,Married,5,0,18,1,3,3,131.72,0
57895,8,Mobile Phone,1,13,Debit Card,Male,2,3,Mobile Phone,5,Single,2,0,14,3,6,37,192.62,0
57896,22,Computer,1,17,Debit Card,Male,3,4,Others,3,Divorced,2,0,21,2,4,2,175.7,1
57897,14,Mobile Phone,1,10,Debit Card,Female,3,2,Fashion,5,Married,3,0,16,3,4,23,152.22,0
57898,8,Computer,1,20,Credit Card,Male,2,2,Mobile Phone,2,Divorced,4,0,13,0,3,4,155.66,1
57899,3,Mobile Phone,2,26,Credit Card,Male,1,3,Laptop & Accessory,3,Married,2,0,24,3,6,14,153.08,0
57900,25,Mobile Phone,3,10,Debit Card,Male,2,1,Laptop & Accessory,3,Divorced,3,0,26,0,3,2,180.17,0
57901,10,Mobile Phone,2,16,E Wallet,Female,3,4,Laptop & Accessory,1,Single,3,1,21,1,5,2,149.65,0
57902,2,Mobile Phone,3,6,Debit Card,Female,3,1,Mobile Phone,3,Married,5,1,16,1,3,12,119.62,1
57903,3,Phone,1,22,Debit Card,Male,2,4,Others,3,Married,2,0,17,4,6,1,151.19,0
57904,19,Mobile Phone,3,9,COD,Female,3,2,Fashion,1,Married,3,0,19,3,5,4,189.09,0
57905,0,Mobile Phone,1,10,Credit Card,Female,3,3,Mobile Phone,2,Divorced,3,1,17,2,4,3,124.81,1
57906,58,Phone,1,12,Debit Card,Female,3,3,Fashion,2,Single,4,1,22,2,4,7,266.6,0
57907,1,Mobile Phone,1,9,UPI,Male,4,2,Others,2,Married,1,1,21,0,1,4,130.47,0
57908,19,Mobile Phone,1,12,Debit Card,Male,2,2,Fashion,4,Married,4,0,19,0,2,2,163.63,0
57909,6,Computer,2,19,COD,Male,2,5,Mobile Phone,3,Married,1,0,11,0,3,2,143.93,0
57910,8,Mobile Phone,3,9,Debit Card,Female,3,2,Laptop & Accessory,3,Single,8,1,16,0,3,2,158.21,0
57911,25,Mobile Phone,3,20,UPI,Female,4,2,Laptop & Accessory,3,Single,2,0,23,3,5,6,214.69,0
57912,6,Mobile Phone,1,6,Debit Card,Male,3,2,Laptop & Accessory,5,Single,3,0,11,2,5,12,146.96,0
57913,9,Computer,2,14,COD,Female,2,3,Fashion,1,Divorced,1,0,15,2,6,2,165.8,0
57914,0,Phone,2,11,Credit Card,Male,4,2,Laptop & Accessory,2,Married,5,0,16,0,2,5,128.89,1
57915,0,Mobile Phone,3,30,Debit Card,Female,3,2,Mobile Phone,3,Married,2,0,23,3,5,15,104.27,0
57916,3,Mobile Phone,3,9,UPI,Male,3,3,Mobile Phone,5,Married,2,0,18,1,2,4,114.65,0
57917,13,Mobile Phone,2,17,Credit Card,Male,3,2,Fashion,4,Married,3,0,24,2,5,9,155.01,0
57918,1,Computer,2,9,E Wallet,Female,2,3,Laptop & Accessory,4,Divorced,1,1,14,1,2,0,139.51,0
57919,1,Mobile Phone,3,14,E Wallet,Female,4,4,Others,4,Married,10,0,25,5,8,5,142.81,1
57920,6,Computer,1,14,E Wallet,Male,3,3,Fashion,1,Divorced,3,1,11,3,7,8,140.27,1
57921,12,Mobile Phone,1,15,Credit Card,Male,5,3,Fashion,2,Married,5,0,21,4,5,4,169.13,1
57922,14,Phone,2,26,COD,Female,2,4,Laptop & Accessory,3,Single,6,0,13,1,4,7,133.46,1
57923,2,Computer,3,14,Credit Card,Male,3,3,Laptop & Accessory,1,Married,1,0,22,2,6,8,146.5,0
57924,0,Computer,2,14,Debit Card,Female,3,1,Fashion,3,Married,2,1,19,1,5,12,152.78,1
57925,33,Mobile Phone,3,22,Debit Card,Male,4,2,Laptop & Accessory,2,Married,5,1,21,1,2,0,189.28,0
57926,3,Computer,1,21,E Wallet,Female,1,4,Grocery,4,Married,4,1,22,0,2,3,148.27,0
57927,23,Mobile Phone,2,24,UPI,Male,4,4,Fashion,1,Married,4,0,16,3,6,7,202.46,1
57928,23,Mobile Phone,1,16,E Wallet,Female,3,4,Laptop & Accessory,4,Single,3,0,11,1,4,14,187.81,1
57929,17,Mobile Phone,3,13,Debit Card,Male,3,3,Fashion,3,Married,8,0,26,3,7,9,158.19,0
57930,2,Computer,1,18,Debit Card,Male,4,3,Grocery,3,Married,1,0,23,1,5,7,151.7,0
57931,20,Computer,2,13,Credit Card,Male,3,3,Grocery,1,Single,5,0,25,3,6,0,198.1,0
57932,17,Mobile Phone,1,7,Debit Card,Male,3,3,Mobile Phone,4,Married,4,0,18,4,6,5,181.12,0
57933,10,Computer,2,7,Credit Card,Female,3,3,Mobile Phone,4,Single,3,0,15,2,3,11,139.86,1
57934,4,Mobile Phone,3,16,E Wallet,Female,1,3,Fashion,4,Married,4,1,26,3,4,4,130.35,1
57935,3,Computer,1,11,Debit Card,Female,2,2,Grocery,1,Married,4,1,22,4,7,8,137.37,1
57936,1,Computer,3,9,Credit Card,Female,2,3,Fashion,5,Married,1,0,20,0,1,18,133.96,0
57937,8,Computer,3,7,Credit Card,Male,3,3,Fashion,2,Married,2,0,15,0,4,12,159.8,1
