Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,Complain,OrderAmountHikeFromlastYear,DaySinceLastOrder,CashBackAmount,CityTier,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
7,17,3,4,4,1,19,2,149.81,2,Debit Card,Male,Mobile Phone,Single
0,31,2,3,4,1,23,12,111.03,1,E Wallet,Male,Laptop & Accessory,Married
21,22,3,4,3,1,14,12,185.49,2,Debit Card,Female,Mobile Phone,Single
44,35,2,2,4,0,22,2,247.31,2,E Wallet,Female,Others,Single
14,13,3,2,5,0,15,16,148.5,3,Debit Card,Male,Mobile Phone,Single
14,11,3,2,1,1,22,13,159.92,2,UPI,Male,Mobile Phone,Married
2,39,3,2,2,0,24,14,123.58,3,COD,Female,Fashion,Married
9,9,2,2,5,0,24,9,164.74,3,Debit Card,Male,Fashion,Single
6,14,3,3,1,0,23,18,160.84,1,Debit Card,Female,Laptop & Accessory,Married
1,22,4,3,2,0,24,7,117.17,2,Debit Card,Male,Laptop & Accessory,Married
0,7,2,5,3,0,25,5,126.1,3,Credit Card,Male,Laptop & Accessory,Married
5,11,3,2,1,0,18,24,156.13,3,E Wallet,Male,Fashion,Married
4,15,2,3,3,0,26,10,149.11,1,UPI,Male,Fashion,Married
2,17,5,4,4,0,11,4,93.64,2,Credit Card,Female,Laptop & Accessory,Single
5,12,2,5,3,0,13,17,128.56,3,COD,Male,Mobile Phone,Divorced
46,17,3,2,2,0,12,9,248.44,1,Debit Card,Female,Laptop & Accessory,Divorced
2,13,3,3,1,0,25,4,130.31,1,E Wallet,Female,Laptop & Accessory,Single
6,16,5,2,2,0,19,2,142.64,1,Debit Card,Female,Fashion,Single
1,6,3,5,3,1,12,4,145.4,1,Credit Card,Male,Fashion,Single
5,19,1,6,1,1,20,16,145.19,3,Credit Card,Male,Laptop & Accessory,Married
1,17,3,3,1,1,16,2,119.82,2,Debit Card,Female,Mobile Phone,Single
8,14,3,3,3,0,12,4,145.92,1,Debit Card,Male,Laptop & Accessory,Divorced
9,9,3,2,2,0,25,5,173.72,1,Credit Card,Male,Laptop & Accessory,Married
8,28,4,2,5,0,22,2,149.04,2,Debit Card,Female,Fashion,Married
7,9,1,3,5,0,24,6,136.14,3,Credit Card,Female,Grocery,Single
6,22,2,6,1,0,26,18,148.7,3,Credit Card,Male,Laptop & Accessory,Single
14,21,3,3,1,1,19,8,154.09,3,Credit Card,Male,Mobile Phone,Married
6,21,5,4,4,1,16,24,139.94,2,E Wallet,Female,Fashion,Single
17,7,2,3,2,1,20,4,174.66,2,Credit Card,Male,Mobile Phone,Single
33,14,3,4,4,0,22,17,211.75,3,Credit Card,Male,Grocery,Single
11,23,4,2,4,0,22,11,154.38,3,Credit Card,Female,Fashion,Married
16,14,2,2,1,0,22,6,170.44,2,COD,Female,Laptop & Accessory,Single
16,23,3,3,5,0,26,9,208.69,2,Debit Card,Male,Mobile Phone,Married
27,9,5,3,4,0,17,9,208.88,1,Credit Card,Female,Laptop & Accessory,Married
55,8,2,3,2,0,20,6,288.46,1,E Wallet,Female,Laptop & Accessory,Married
6,7,2,4,4,1,22,4,158.95,2,Debit Card,Female,Fashion,Married
0,15,3,5,5,0,25,2,137.17,1,E Wallet,Female,Mobile Phone,Single
12,14,3,4,2,0,12,6,160.51,2,Credit Card,Female,Laptop & Accessory,Single
3,23,3,3,3,1,23,2,150.06,3,Credit Card,Female,Mobile Phone,Single
4,14,3,2,1,0,21,0,150.08,3,Debit Card,Male,Fashion,Married
18,39,3,3,5,0,16,3,162.39,3,Debit Card,Female,Mobile Phone,Married
6,26,3,2,1,0,26,4,141.34,1,Credit Card,Female,Laptop & Accessory,Married
3,22,3,2,2,1,26,3,117.71,2,Debit Card,Male,Grocery,Married
16,19,2,4,3,0,19,9,180.04,1,Credit Card,Male,Laptop & Accessory,Single
10,10,2,2,1,1,14,21,173.33,3,COD,Female,Mobile Phone,Single
21,8,4,2,5,0,12,7,196.77,2,Credit Card,Female,Mobile Phone,Married
20,10,2,4,4,0,17,8,181.05,3,Debit Card,Female,Grocery,Married
43,16,2,3,3,0,20,2,224.12,2,Credit Card,Male,Mobile Phone,Divorced
4,11,2,5,1,1,20,1,136.78,2,Credit Card,Female,Fashion,Married
0,36,3,2,2,0,15,4,136.54,3,E Wallet,Female,Laptop & Accessory,Married
12,30,4,3,4,0,13,12,180.46,1,Credit Card,Male,Laptop & Accessory,Married
23,20,3,1,4,1,24,21,186.03,1,Debit Card,Male,Laptop & Accessory,Married
9,6,3,4,3,0,26,10,147.55,2,E Wallet,Male,Laptop & Accessory,Married
26,10,4,3,5,0,25,5,221.72,2,Debit Card,Male,Fashion,Married
8,15,2,4,2,0,15,7,150.01,3,Credit Card,Female,Mobile Phone,Single
18,27,3,5,1,0,23,6,188.28,1,COD,Female,Laptop & Accessory,Single
13,21,1,3,3,0,12,9,180.42,1,Debit Card,Female,Fashion,Single
1,14,3,6,3,0,16,7,162.27,1,Credit Card,Male,Others,Married
2,11,3,3,2,1,21,9,131.2,3,Debit Card,Female,Laptop & Accessory,Single
22,10,2,2,3,0,11,2,193.13,2,Debit Card,Male,Mobile Phone,Divorced
6,16,1,1,1,0,17,8,142.85,3,UPI,Male,Laptop & Accessory,Married
14,26,2,3,2,0,23,22,150.86,2,Debit Card,Male,Laptop & Accessory,Married
5,8,3,4,3,0,26,3,139.81,2,Debit Card,Male,Laptop & Accessory,Married
7,16,3,2,5,0,23,24,174.27,1,Credit Card,Male,Others,Single
18,9,2,3,2,0,26,7,190.86,3,E Wallet,Female,Laptop & Accessory,Single
0,24,3,1,3,0,23,10,148.55,3,E Wallet,Female,Mobile Phone,Married
2,24,1,2,3,0,22,1,134.57,1,Debit Card,Female,Others,Married
3,14,3,3,4,0,16,16,126.2,1,Credit Card,Female,Fashion,Married
1,20,3,2,3,0,24,13,153.53,3,Debit Card,Male,Mobile Phone,Divorced
8,8,2,5,4,1,12,4,139.01,1,Debit Card,Female,Mobile Phone,Single
3,21,1,3,4,0,13,2,151.24,3,Debit Card,Female,Grocery,Married
0,7,3,2,4,0,23,9,124.71,2,COD,Male,Fashion,Divorced
13,12,3,3,3,0,26,13,160.97,1,Debit Card,Female,Fashion,Married
13,20,1,4,4,0,14,5,150.19,1,E Wallet,Male,Grocery,Single
9,17,4,4,5,0,20,21,143.45,3,UPI,Female,Laptop & Accessory,Single
11,12,2,3,5,0,16,12,168.37,1,E Wallet,Male,Mobile Phone,Married
1,17,2,4,3,0,11,16,121.08,2,Credit Card,Female,Fashion,Married
40,21,4,3,4,0,13,11,231.92,1,E Wallet,Female,Others,Single
2,15,3,4,4,1,25,7,126.58,3,Debit Card,Female,Laptop & Accessory,Divorced
13,12,2,1,2,0,20,3,151.84,1,Credit Card,Female,Mobile Phone,Single
1,18,4,2,1,0,12,3,128.74,3,Debit Card,Male,Laptop & Accessory,Married
5,29,2,4,4,0,13,6,145.58,2,Credit Card,Female,Others,Divorced
22,13,1,3,5,0,20,3,183.35,1,Credit Card,Male,Mobile Phone,Married
49,22,5,4,2,1,13,6,244.27,2,Debit Card,Female,Laptop & Accessory,Married
1,19,3,3,5,0,14,5,160.84,3,E Wallet,Female,Others,Divorced
2,8,1,3,3,0,17,3,135.29,3,Debit Card,Female,Mobile Phone,Married
10,25,2,3,1,1,13,11,175.59,1,E Wallet,Male,Laptop & Accessory,Married
10,18,4,4,3,0,23,2,156.6,2,Credit Card,Male,Laptop & Accessory,Married
3,15,4,5,3,0,19,2,161.83,1,COD,Female,Laptop & Accessory,Single
24,7,2,2,5,1,26,6,192.78,3,COD,Female,Mobile Phone,Divorced
61,30,1,5,3,0,25,13,290.33,3,COD,Male,Fashion,Single
6,9,2,1,2,0,25,2,147.21,1,Debit Card,Male,Laptop & Accessory,Single
19,14,3,3,1,0,11,13,180.82,2,Credit Card,Female,Laptop & Accessory,Divorced
3,6,2,1,3,0,24,5,133.16,2,Debit Card,Female,Laptop & Accessory,Single
0,13,4,3,5,1,17,9,116.14,3,Credit Card,Male,Mobile Phone,Divorced
3,15,4,2,1,0,18,5,137.14,1,Credit Card,Male,Fashion,Married
12,16,4,3,4,1,22,0,168.7,1,Credit Card,Male,Mobile Phone,Single
0,10,3,4,3,0,26,5,125.58,3,Debit Card,Female,Laptop & Accessory,Married
21,20,2,3,1,0,20,3,190.81,1,Debit Card,Male,Fashion,Divorced
1,17,3,4,2,1,16,2,144.64,3,Credit Card,Male,Laptop & Accessory,Single
7,7,3,1,5,0,25,8,134.56,1,Credit Card,Female,Mobile Phone,Married
13,19,2,3,1,1,11,12,159.56,1,Debit Card,Female,Laptop & Accessory,Single
1,31,5,3,5,0,20,1,116.03,1,UPI,Female,Laptop & Accessory,Divorced
51,7,3,2,5,1,15,12,251.82,1,Debit Card,Male,Laptop & Accessory,Divorced
29,17,4,3,2,0,13,4,187.61,1,Debit Card,Male,Laptop & Accessory,Divorced
20,7,4,3,4,0,18,17,147.12,3,Debit Card,Female,Others,Married
9,18,2,1,3,1,17,7,121.15,2,E Wallet,Female,Fashion,Married
23,28,1,3,4,0,12,9,195.65,1,E Wallet,Male,Grocery,Single
13,37,4,3,2,0,17,8,182.03,2,E Wallet,Female,Grocery,Single
2,15,1,1,5,0,24,0,170.96,3,UPI,Female,Fashion,Single
15,12,5,4,2,0,16,10,169.78,1,Credit Card,Female,Laptop & Accessory,Single
0,10,2,3,5,0,24,5,136.23,2,COD,Female,Grocery,Married
2,10,3,3,1,0,23,17,112.94,3,Credit Card,Male,Mobile Phone,Married
21,7,3,3,3,0,24,2,198.98,3,UPI,Male,Laptop & Accessory,Single
36,12,4,2,2,0,20,5,217.22,2,Debit Card,Female,Fashion,Married
9,10,4,3,4,0,17,6,161.36,1,E Wallet,Male,Mobile Phone,Single
14,16,3,4,2,0,12,9,150.48,2,E Wallet,Male,Laptop & Accessory,Married
8,19,2,5,1,1,15,3,150.87,1,Credit Card,Female,Fashion,Divorced
16,16,2,1,1,0,22,24,146.76,2,Credit Card,Male,Laptop & Accessory,Married
4,12,4,3,3,1,21,12,139.27,1,Debit Card,Female,Others,Single
6,33,3,1,4,0,23,9,153.14,1,Debit Card,Male,Laptop & Accessory,Married
12,13,4,4,3,0,23,4,150.42,1,Credit Card,Female,Laptop & Accessory,Single
2,7,3,4,4,1,18,5,143.8,2,COD,Male,Mobile Phone,Divorced
29,12,3,1,5,0,19,4,201.25,1,Credit Card,Female,Fashion,Married
31,16,3,2,5,0,22,7,208.08,1,E Wallet,Female,Fashion,Married
12,20,3,3,5,0,12,10,172.95,3,Credit Card,Female,Fashion,Single
0,15,1,2,4,0,16,27,117.36,3,Debit Card,Female,Fashion,Married
1,15,3,3,3,0,17,10,99.56,3,COD,Female,Laptop & Accessory,Married
0,14,2,2,3,0,12,14,117.78,3,COD,Male,Laptop & Accessory,Single
12,14,3,3,4,1,16,4,151.74,1,Credit Card,Female,Grocery,Single
4,13,3,2,2,0,18,4,147.66,1,Debit Card,Male,Grocery,Single
11,13,4,3,1,0,23,5,147.75,1,Credit Card,Male,Fashion,Married
4,16,3,2,3,0,22,1,124.26,3,Debit Card,Male,Others,Married
22,10,2,4,2,0,16,6,193.28,1,UPI,Male,Others,Single
15,30,3,2,1,1,21,11,151.74,1,Credit Card,Female,Grocery,Divorced
6,25,3,5,4,0,17,5,152.77,1,UPI,Female,Mobile Phone,Single
32,24,5,2,3,0,15,10,202.26,3,Credit Card,Female,Fashion,Single
20,14,3,1,2,1,13,8,165.19,1,Credit Card,Male,Mobile Phone,Married
2,9,3,3,1,0,20,11,151.69,2,Credit Card,Female,Fashion,Married
4,9,1,3,2,0,21,0,112.96,1,E Wallet,Male,Mobile Phone,Married
14,9,2,4,4,0,26,7,216.15,1,E Wallet,Female,Laptop & Accessory,Divorced
8,19,5,1,3,0,23,2,141.53,3,E Wallet,Female,Laptop & Accessory,Divorced
21,14,2,4,4,0,24,3,210.14,3,Debit Card,Male,Fashion,Married
1,17,2,3,2,1,14,1,103.66,2,Debit Card,Male,Others,Single
10,17,2,2,2,0,20,5,133.36,3,Credit Card,Female,Mobile Phone,Single
10,8,2,2,3,0,17,4,139.35,2,COD,Male,Fashion,Single
0,18,2,4,3,0,18,4,172.49,3,Debit Card,Male,Laptop & Accessory,Single
27,27,3,4,1,1,14,4,190.36,2,Debit Card,Female,Laptop & Accessory,Married
20,12,3,4,4,0,16,6,214.56,2,Credit Card,Female,Fashion,Single
6,9,2,4,5,1,20,3,155.6,1,E Wallet,Male,Mobile Phone,Married
0,20,5,3,3,1,11,2,129.63,1,COD,Male,Mobile Phone,Married
8,15,3,4,4,0,14,5,140.85,1,Credit Card,Male,Mobile Phone,Single
9,17,2,4,4,0,21,3,178.35,2,Debit Card,Female,Fashion,Divorced
1,8,3,3,5,1,21,8,137.62,3,E Wallet,Female,Others,Married
16,21,1,4,4,0,15,20,161.45,1,E Wallet,Female,Others,Single
42,19,3,2,3,0,11,11,240.05,3,Credit Card,Female,Grocery,Married
11,13,4,3,3,0,18,15,136.46,3,Debit Card,Male,Mobile Phone,Single
3,21,4,3,2,0,20,7,135.87,2,UPI,Male,Others,Married
21,18,4,2,2,1,22,10,186.33,1,COD,Female,Mobile Phone,Divorced
7,21,4,3,2,0,21,22,124.95,3,Credit Card,Male,Mobile Phone,Married
1,9,3,5,2,0,17,8,136.0,3,Credit Card,Female,Fashion,Single
6,16,2,5,3,0,16,4,177.85,3,UPI,Male,Others,Single
9,12,1,2,4,0,12,4,166.3,3,Credit Card,Female,Fashion,Divorced
17,20,2,2,5,0,24,1,185.15,2,Credit Card,Female,Mobile Phone,Married
16,7,3,3,5,0,26,3,158.69,2,Credit Card,Female,Grocery,Single
0,10,1,3,4,0,11,2,126.73,1,E Wallet,Male,Fashion,Single
7,12,2,2,3,0,25,7,135.73,1,Debit Card,Female,Mobile Phone,Married
11,24,2,4,2,0,13,0,158.77,1,UPI,Male,Mobile Phone,Single
24,12,2,3,5,0,11,2,188.57,2,Credit Card,Male,Others,Married
5,9,5,4,3,0,23,9,166.43,2,E Wallet,Female,Fashion,Divorced
2,13,4,3,5,0,22,2,155.64,1,Credit Card,Male,Fashion,Married
14,14,2,6,5,0,25,9,192.48,1,Debit Card,Male,Mobile Phone,Single
21,14,1,6,2,0,16,8,193.55,1,UPI,Male,Laptop & Accessory,Single
3,23,3,1,4,0,12,2,151.98,1,Credit Card,Female,Grocery,Married
8,34,2,3,3,0,18,5,164.65,2,Credit Card,Male,Laptop & Accessory,Married
19,20,3,2,3,1,21,11,190.03,1,Debit Card,Male,Grocery,Divorced
2,15,2,5,4,1,19,9,170.05,3,Credit Card,Male,Laptop & Accessory,Single
0,19,4,2,2,0,16,11,140.59,2,E Wallet,Male,Fashion,Married
11,13,3,3,4,0,26,6,130.71,2,Debit Card,Male,Grocery,Married
4,6,2,4,2,1,17,6,149.07,3,Credit Card,Male,Mobile Phone,Married
3,22,1,3,1,0,14,16,135.8,3,COD,Male,Mobile Phone,Married
1,11,2,3,4,0,22,15,124.12,1,COD,Male,Others,Single
1,6,1,2,2,0,14,4,142.12,2,Debit Card,Male,Fashion,Married
2,17,5,4,1,0,13,1,117.8,1,UPI,Male,Laptop & Accessory,Single
7,18,2,1,4,0,13,7,161.94,2,Debit Card,Male,Laptop & Accessory,Married
5,15,4,5,2,0,23,3,129.6,3,Debit Card,Female,Mobile Phone,Married
20,18,1,4,4,0,18,5,184.27,2,Credit Card,Male,Mobile Phone,Divorced
13,17,2,3,3,0,18,5,154.22,1,UPI,Male,Mobile Phone,Single
9,20,2,3,1,0,18,3,170.85,3,E Wallet,Female,Fashion,Single
7,15,4,4,1,0,22,7,155.45,1,UPI,Female,Mobile Phone,Married
0,21,5,2,4,0,18,2,149.95,2,E Wallet,Female,Grocery,Single
0,8,3,4,2,1,25,10,142.42,2,E Wallet,Male,Mobile Phone,Single
5,10,3,4,3,0,22,20,160.1,1,UPI,Female,Mobile Phone,Married
2,24,1,3,3,0,22,4,124.64,1,Debit Card,Male,Mobile Phone,Married
16,22,4,5,3,0,20,14,155.17,1,Credit Card,Male,Others,Married
8,11,3,2,3,0,17,11,172.55,2,E Wallet,Female,Fashion,Married
7,13,4,2,2,0,20,1,149.96,2,Credit Card,Female,Laptop & Accessory,Divorced
23,16,3,3,2,0,25,5,193.73,1,UPI,Female,Mobile Phone,Divorced
1,15,3,3,2,0,23,5,117.98,1,Credit Card,Female,Grocery,Married
3,10,4,2,4,0,18,3,126.03,3,UPI,Female,Fashion,Married
25,11,3,5,5,0,16,4,174.28,2,E Wallet,Male,Grocery,Single
15,16,2,4,2,0,20,18,187.3,2,Debit Card,Female,Fashion,Married
3,21,2,3,2,1,15,3,157.36,1,E Wallet,Female,Fashion,Married
21,18,3,2,2,0,12,4,159.02,2,UPI,Male,Laptop & Accessory,Single
19,15,2,3,3,0,24,2,163.36,2,Credit Card,Female,Laptop & Accessory,Married
2,11,4,3,1,1,13,3,155.86,1,Debit Card,Male,Laptop & Accessory,Married
8,18,4,2,3,0,17,6,158.04,1,E Wallet,Female,Fashion,Divorced
4,10,3,3,1,0,22,10,124.61,1,Credit Card,Male,Fashion,Single
19,8,1,3,4,0,17,9,179.46,2,Credit Card,Male,Others,Married
5,20,5,2,3,0,11,7,135.94,3,Credit Card,Female,Fashion,Married
1,19,3,5,3,0,16,6,122.33,1,Credit Card,Female,Laptop & Accessory,Married
17,14,2,3,5,0,23,3,165.19,1,Credit Card,Female,Laptop & Accessory,Divorced
11,9,4,2,5,1,14,2,153.0,3,Debit Card,Male,Mobile Phone,Divorced
27,16,4,1,1,1,18,6,187.08,2,E Wallet,Female,Laptop & Accessory,Married
3,13,2,2,1,0,11,7,143.57,1,Credit Card,Female,Grocery,Divorced
10,10,1,4,4,1,13,7,150.86,3,E Wallet,Male,Mobile Phone,Married
22,20,3,1,3,0,20,1,188.99,3,Credit Card,Male,Fashion,Married
4,16,4,3,5,0,20,6,160.28,3,Credit Card,Female,Fashion,Married
0,24,2,3,1,0,17,7,145.75,1,Debit Card,Female,Grocery,Single
23,15,4,2,1,0,13,19,193.03,2,Debit Card,Male,Laptop & Accessory,Married
18,14,3,3,4,0,25,8,184.97,1,Credit Card,Male,Others,Married
3,9,3,3,3,1,18,4,137.64,2,Credit Card,Male,Laptop & Accessory,Married
2,10,2,2,3,0,15,1,142.96,3,Credit Card,Male,Mobile Phone,Single
6,17,2,5,5,0,13,1,172.94,1,Debit Card,Female,Fashion,Married
8,23,3,3,2,1,23,1,179.6,3,E Wallet,Male,Grocery,Single
1,18,2,3,5,0,15,12,133.38,2,E Wallet,Female,Mobile Phone,Single
5,9,4,2,4,0,20,38,148.62,3,UPI,Female,Fashion,Single
0,16,3,6,2,0,26,6,122.9,3,Debit Card,Female,Fashion,Married
22,15,2,3,1,0,25,11,201.51,3,Debit Card,Female,Fashion,Married
12,12,4,3,3,0,15,8,169.47,2,COD,Male,Laptop & Accessory,Divorced
30,22,2,3,4,0,16,2,216.22,2,E Wallet,Male,Fashion,Single
35,10,3,2,5,1,18,6,206.81,2,Credit Card,Female,Grocery,Married
5,11,1,1,3,0,11,6,143.56,1,COD,Female,Fashion,Married
14,15,4,4,2,0,20,5,176.91,1,E Wallet,Female,Laptop & Accessory,Single
2,8,1,3,5,1,11,1,141.23,1,Credit Card,Male,Others,Single
16,15,4,3,3,0,19,8,202.05,2,Debit Card,Female,Laptop & Accessory,Divorced
18,8,2,4,5,0,21,5,170.52,2,Debit Card,Female,Mobile Phone,Single
0,7,3,1,2,0,24,5,159.91,3,Debit Card,Male,Laptop & Accessory,Single
17,9,4,2,4,0,24,4,177.24,2,E Wallet,Female,Laptop & Accessory,Married
2,24,1,3,4,0,23,4,128.87,1,Debit Card,Female,Others,Married
3,14,3,2,1,1,19,12,116.63,1,Debit Card,Male,Laptop & Accessory,Single
27,16,2,4,5,0,19,15,174.83,3,Debit Card,Female,Laptop & Accessory,Single
2,20,2,3,4,0,13,23,149.92,1,Credit Card,Male,Grocery,Married
39,15,2,6,1,1,19,6,216.75,3,E Wallet,Female,Fashion,Divorced
18,10,3,2,3,0,12,1,160.1,2,E Wallet,Female,Mobile Phone,Single
3,18,2,4,3,0,14,1,119.9,3,Debit Card,Female,Laptop & Accessory,Single
1,12,2,2,1,0,14,9,130.86,3,Credit Card,Male,Fashion,Single
18,22,3,3,3,0,20,4,165.21,2,Credit Card,Female,Mobile Phone,Married
36,9,2,3,1,1,13,2,211.42,3,Credit Card,Female,Mobile Phone,Divorced
3,11,4,1,4,0,17,16,133.1,1,Credit Card,Male,Mobile Phone,Married
9,10,2,2,5,1,13,3,157.23,2,Credit Card,Male,Fashion,Single
27,26,5,3,3,0,16,13,185.3,1,E Wallet,Female,Grocery,Married
24,8,3,3,5,1,14,3,217.04,2,Debit Card,Male,Others,Married
2,19,2,5,4,1,14,4,139.0,3,Credit Card,Female,Mobile Phone,Married
7,23,1,1,1,0,16,7,144.35,2,Credit Card,Male,Laptop & Accessory,Married
5,20,2,3,3,0,13,4,151.23,3,Credit Card,Male,Fashion,Married
22,14,3,4,5,0,11,4,207.82,2,Debit Card,Male,Laptop & Accessory,Single
37,13,3,3,2,0,16,1,210.45,1,Credit Card,Female,Fashion,Single
7,14,5,3,3,1,12,2,138.63,3,E Wallet,Male,Mobile Phone,Divorced
6,13,4,2,4,0,15,4,154.72,1,UPI,Male,Fashion,Married
4,9,4,4,2,0,15,9,131.78,1,Debit Card,Female,Fashion,Married
3,18,2,2,1,1,26,6,108.19,3,UPI,Female,Grocery,Single
9,9,3,3,2,0,15,13,163.74,3,UPI,Male,Others,Single
18,14,1,3,3,0,22,22,161.78,1,Debit Card,Male,Fashion,Married
8,18,3,3,3,0,20,28,137.2,1,Credit Card,Male,Grocery,Married
3,15,3,5,2,1,25,1,150.53,1,E Wallet,Female,Laptop & Accessory,Divorced
35,21,4,4,3,1,11,7,214.41,2,UPI,Male,Others,Single
11,7,5,5,4,0,16,4,172.52,1,Credit Card,Male,Laptop & Accessory,Single
5,13,4,3,5,0,24,7,140.44,3,Credit Card,Female,Laptop & Accessory,Single
1,26,4,6,3,0,11,5,100.37,3,Debit Card,Female,Laptop & Accessory,Married
5,14,2,4,4,0,19,10,140.58,1,Debit Card,Female,Grocery,Single
1,15,1,3,2,0,12,12,149.97,2,UPI,Male,Mobile Phone,Married
8,28,4,3,2,0,20,5,157.44,3,E Wallet,Male,Mobile Phone,Single
8,16,1,4,2,0,25,4,173.85,3,Debit Card,Female,Grocery,Married
9,16,3,2,2,1,11,4,148.85,3,Debit Card,Male,Laptop & Accessory,Single
5,11,2,2,3,0,21,2,147.98,3,E Wallet,Male,Mobile Phone,Married
20,5,3,3,2,0,19,1,171.42,1,Credit Card,Male,Mobile Phone,Married
13,12,1,2,2,0,18,4,143.46,1,Credit Card,Male,Grocery,Divorced
1,19,5,5,2,0,11,4,135.89,3,COD,Female,Others,Single
27,17,4,2,3,0,25,6,191.79,3,UPI,Male,Others,Married
9,25,3,2,2,1,18,8,153.95,2,Debit Card,Male,Others,Single
10,17,2,4,1,1,16,7,179.03,3,E Wallet,Male,Mobile Phone,Single
1,9,4,2,2,1,21,4,130.47,1,UPI,Male,Others,Married
2,17,2,3,1,0,26,12,145.23,1,UPI,Male,Laptop & Accessory,Married
4,7,2,2,2,0,23,3,163.01,1,Debit Card,Female,Laptop & Accessory,Married
4,15,3,4,4,0,17,10,127.96,1,Debit Card,Female,Fashion,Married
10,17,2,2,3,1,21,6,190.1,3,Debit Card,Female,Fashion,Divorced
6,20,1,2,3,1,11,0,167.22,1,Debit Card,Female,Grocery,Married
16,24,2,3,3,0,15,4,181.3,1,Debit Card,Male,Laptop & Accessory,Single
0,20,1,1,2,0,22,6,151.28,1,E Wallet,Male,Laptop & Accessory,Married
10,8,3,4,2,0,14,9,166.8,2,UPI,Female,Grocery,Single
23,12,2,2,3,0,16,8,194.3,2,Credit Card,Female,Grocery,Married
5,20,2,2,4,0,24,1,146.45,3,Credit Card,Female,Fashion,Married
8,31,2,2,4,0,15,1,171.42,1,Credit Card,Female,Laptop & Accessory,Divorced
8,12,3,3,2,0,17,6,147.24,1,Debit Card,Female,Fashion,Married
37,16,2,2,1,1,26,30,224.86,3,Debit Card,Female,Mobile Phone,Married
0,6,2,2,1,1,13,4,115.67,2,Debit Card,Male,Fashion,Married
22,7,2,5,1,1,15,6,181.4,2,Credit Card,Female,Fashion,Married
1,18,3,4,2,1,14,8,123.04,1,Credit Card,Female,Mobile Phone,Divorced
2,17,2,2,4,0,21,23,125.05,3,Credit Card,Female,Fashion,Married
0,32,3,3,3,1,20,4,130.45,2,UPI,Male,Grocery,Single
6,23,1,4,3,0,13,3,152.41,2,Debit Card,Female,Mobile Phone,Married
1,17,2,3,4,0,14,19,122.72,1,UPI,Male,Fashion,Single
2,14,4,3,4,1,16,8,158.37,1,E Wallet,Male,Grocery,Married
3,13,4,5,1,0,11,44,141.17,1,Credit Card,Female,Laptop & Accessory,Married
1,27,2,3,4,0,11,9,130.64,1,Credit Card,Male,Laptop & Accessory,Married
17,29,1,5,4,0,19,15,186.29,1,Credit Card,Male,Laptop & Accessory,Married
14,19,5,3,4,0,14,13,179.4,1,Debit Card,Male,Fashion,Married
9,9,5,2,5,1,26,23,157.34,1,E Wallet,Female,Fashion,Married
13,21,5,3,3,0,23,6,185.72,1,E Wallet,Male,Others,Divorced
10,9,2,1,1,0,17,4,169.09,2,Credit Card,Female,Fashion,Single
8,24,5,2,2,0,25,7,137.79,2,UPI,Male,Fashion,Married
8,13,1,3,1,1,15,0,151.93,2,Credit Card,Male,Mobile Phone,Married
9,19,2,3,1,0,25,4,173.62,1,Debit Card,Female,Fashion,Single
8,17,3,3,4,1,26,15,151.34,2,Debit Card,Male,Fashion,Single
36,13,1,2,2,0,21,8,234.32,1,Credit Card,Male,Mobile Phone,Married
9,11,3,5,2,1,16,6,138.52,3,COD,Male,Grocery,Divorced
2,9,3,6,1,0,11,9,140.6,1,E Wallet,Female,Mobile Phone,Married
51,17,3,3,3,0,23,11,255.25,2,Debit Card,Female,Grocery,Single
6,24,4,3,3,0,16,1,145.84,1,Credit Card,Female,Others,Married
50,10,4,2,3,0,24,9,251.91,1,Debit Card,Female,Laptop & Accessory,Married
0,11,3,1,5,0,15,1,113.84,2,COD,Male,Others,Married
7,9,3,4,3,0,20,12,141.34,3,UPI,Female,Laptop & Accessory,Married
5,15,2,2,2,1,12,10,151.7,1,E Wallet,Female,Others,Married
4,20,4,4,1,1,16,5,149.26,1,Debit Card,Male,Grocery,Single
6,23,2,1,1,0,22,8,156.69,2,Credit Card,Female,Laptop & Accessory,Married
12,21,1,3,2,1,20,6,146.43,1,Credit Card,Male,Others,Single
29,19,1,3,2,0,23,1,219.22,1,Credit Card,Male,Laptop & Accessory,Divorced
1,15,4,4,3,0,23,3,123.77,1,Credit Card,Female,Laptop & Accessory,Married
2,15,4,3,5,0,14,9,137.4,1,Debit Card,Female,Grocery,Married
3,9,2,1,2,0,24,3,139.07,3,Credit Card,Female,Mobile Phone,Married
8,28,2,2,5,0,23,3,114.09,1,COD,Male,Fashion,Divorced
9,16,2,3,1,0,11,14,152.03,1,E Wallet,Male,Fashion,Single
26,9,3,3,4,1,12,9,205.72,1,Debit Card,Male,Fashion,Married
5,11,4,3,2,0,15,7,140.82,1,Credit Card,Male,Laptop & Accessory,Divorced
24,20,2,5,3,0,21,10,175.26,2,Credit Card,Male,Others,Married
12,16,2,2,5,0,17,9,157.14,2,UPI,Female,Mobile Phone,Married
19,7,2,5,3,0,15,1,170.62,2,UPI,Female,Mobile Phone,Single
11,21,3,2,1,0,13,11,161.18,1,UPI,Female,Mobile Phone,Divorced
35,12,2,3,4,1,25,14,205.32,3,Debit Card,Male,Others,Single
